,Brand,Product,UserName,Recommend,PostDate,Review,Rating,SkinCond,Age,positivity,clean_text
5055,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,Fitri125,Recommend,2020-09-13,"Beli ini di Tokopedia, karena emang lagi nyari skincare yang concern ke aging dan udah pakai hampir sebulan ini , hasilnya emang melembabkan buat kulit mukaku yang kering . wangi krimnya aku suka bgt , menenangkan gitu . sejauh ini efek yang mnonjol baru melembabkan dan ... Read more",4,Oily,35 - 39,1,beli tokopedia emang nyari skincare concern aging udah pakai hasil emang melembabkan kulit muka kering wangi krim suka bgt tenang gitu efek mnonjol melembabkan read more
5056,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,diah21,Recommend,2020-09-12,"Ini krim bagus bgt buat ilangin garis alus (walaupun belum secara total bisa ilang ya guys) , aku pake ini efeknya keliatan setelah minggu ke 3 , aroma krimnya aku suka , tekstur krimnya juga gampang nyerep dikulit walaupun night creamnya ini bisa dibilang lebih encer d ... Read more",4,Dry,25 - 29,1,krim bagus bgt ilangin garis alus total ilang ya guys pake efek liat minggu aroma krim suka tekstur krim gampang nyerep kulit night creamnya bilang encer d read more
5057,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,melly21,Recommend,2020-09-03,"Kasih bintang 3 because di aku belum terlalu efek apa2 . mungkin karena aku pakenya juga gak rutin tiap malam , suka ke-skip ketiduran jadi suka lupa . efek lembabnya sih okelah ya . kemasanya juga aman soalnya pot plastik gitu , jadi gak tkut pecah kalau seumpama gak s ... Read more",3,Combination,19 - 24,0,kasih bintang because efek pakenya gak rutin malam suka skip tidur suka lupa efek lembabnya sih oke ya aman pot plastik gitu gak tkut pecah umpama gak s read more
5058,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,pratiwi021,Recommend,2020-08-18,Cream kulit manggis ini kece banget pckagingnya . ungu gitu warnanya bikin keliatan elegan dan terkesan mahal padahal harganya dibawah 100 rb wkwk … krim ini bagus dong !! aku pakai sekitar 2 bulanan (semenjak sadar buat pentingnya perawatan anti aging dari dini gak har ... Read more,4,Normal,19 - 24,1,cream kulit manggis kece banget pckagingnya ungu gitu warna bikin liat elegan kes mahal harga rb wkwk  krim bagus pakai semenjak sadar awat anti aging gak har read more
5059,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,aaanira97,Recommend,2020-08-05,"Pakai krim ini udah hampir 1 bulan , hasilnya emang lebih bagus dari pada pake safi age night cream sih padahal sama2 sebulan pake sebelum akhirnya aku pindah ke roro mendut ini , tp emang gak instan jadi bertahap gitu. Hasilnya Night cream ini biikin lembab wajah aku, ... Read more",4,Combination,19 - 24,1,pakai krim udah hasil emang bagus pake age night cream sih pake pindah roro mendut tp emang gak instan tahap gitu hasil night cream biikin lembab wajah read more
5060,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,ravisetya,Recommend,2020-08-02,"krimnya cukup bagus sih dipake gak ngefek negatif sedikitpun dikulitku , tp kalau buat hilangin kerutan diwajah kayak kurang ngefek aja gitu , cuma dia udah berhasil melembabkan kulit di area kulit yang kering. Bisa dibilang cukup baguslah hasilnya.",3,Dry,18 and Under,0,krim bagus sih dipake gak ngefek negatif kulit tp hilangin kerut wajah kayak ngefek aja gitu udah hasil melembabkan kulit area kulit kering bilang bagus hasil
5061,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,graciae,Recommend,2020-07-16,"pake ini udah hampir 2 bulan, dan trnyata hasilnya jauh lebih bagus dibanding pake Ponds renew aging hehe. bikin muka jadi lembab , jauh lebih cerah, and winkles di pipi juga makin samar , but selain pake creamnya aku juga pake cumuk (fw liquid) sama lifting serumnya .",4,Dry,30 - 34,1,pake udah trnyata hasil bagus banding pake ponds renew aging hehe bikin muka lembab cerah and winkles pipi samar but pake creamnya pake cumuk fw liquid lifting serum
5062,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,andjaniii,Recommend,2020-07-06,"aku suka efek melembabkan dari cream ini , kurang lebih 2 bulan ini, dia juga bisa memperlambat penuaanku (kayak nyamarin garis halus di pipi dan haluskan kulit) .cuma aku masih kurang greget karena aku blm dapetin efek mencerahkan yg cetarr gtu dikulitku (tp udah gak k ... Read more",4,Dry,18 and Under,1,suka efek melembabkan cream lambat tua kayak nyamarin garis halus pipi halus kulit greget blm dapetin efek cerah yg cetarr gtu kulit tp udah gak k read more
5063,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,innarahma20,Recommend,2020-07-03,"awalnya beli skincare set ini karena tertarik lihat reviewnya bagus2 bgt diatas 4.5 dan yg review udah lumayan banyak. Pdhl aku cek2 dulu revienya de blog,fd,youtube gt sampai akhirnya aku mantap untuk beli. Aku beli di tokopedia cobain day cream dan night creamnya sepa ... Read more",3,Combination,19 - 24,0,beli skincare set tarik lihat reviewnya bagus bgt yg review udah lumayan pdhl cek revienya de blogfdyoutube gt mantap beli beli tokopedia cobain day cream night creamnya sepa read more
5064,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,asry09,Recommend,2020-06-26,"Udah 2 minggu pemakaian , aku pake biasanya setelah serum , kulit berasa lebih lembab dan kenyal . tp kalau buat large pores sama kerutan belum ada perubahan sama sekali . yang paling aku suka dari krim ini dia tuh ada toolsnya jadi aman gak perlu colek2 langsung pake t ... Read more",3,Dry,19 - 24,0,udah minggu pakai pake serum kulit asa lembab kenyal tp large pores kerut ubah suka krim tuh toolsnya aman gak colek langsung pake t read more
5065,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,rastha92,Recommend,2020-06-23,"Si ungu cantik , kemasanya menggoda unik juga ! tertarik beli juga karena liat review2 di female yang bagus2. Nahh ini kebetulan krim pertama aku , nyaman banget di pake pas mau tidur nyaman aja gitu , kulit juga kerasa lembab dan kenyal setelah bangun tidur . emang bar ... Read more",5,Dry,19 - 24,1,si ungu cantik goda unik tarik beli liat review female bagus nahh krim nyaman banget pake pas tidur nyaman aja gitu kulit lembab kenyal bangun tidur emang bar read more
5066,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,ffirda20,Recommend,2020-06-22,"Semenjak pake ini moist banget dwajah aku, pagi nya wajah juga ga oily, enggak ada breakout. selain lembab wajah juga lebih lembut, harus sabar nunggu efek pake cream ini, karna sejauh ini untuk garis halus belum ada perubahan.",4,Oily,19 - 24,1,semenjak pake moist banget dwajah pagi nya wajah ga oily breakout lembab wajah lembut sabar nunggu efek pake cream karna garis halus ubah
5067,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,isnawati24,Recommend,2020-06-04,"Pertama kali order di SHOPEE dan langsung suka sama pelayanannya .packing rapih, aman , dan cepat sampainya .hehe buat produknya sndiri sih aku baru awal2 banget pakai , dan hasilnya cukup bagus mukaku jadi lebih lembut , glowing , dan agak kenyel .",4,Oily,19 - 24,1,kali order shopee langsung suka layan packing rapih aman cepat hehe produk sndiri sih banget pakai hasil bagus muka lembut glowing kenyel
5068,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,magdalani,Recommend,2020-04-08,"so far not bad lah buat cream kulit manggis ini , harganya standar , kualitas juga oke la yaa !! baru 2 minggu pakai udah sedikit ngefek walaupun belum kelihatan banget tp setelah bangun pagi berasa berasa aja muka jadi lembab, ga kusam, cerahan... produk ini menurutku ... Read more",4,Dry,30 - 34,1,so far not bad cream kulit manggis harga standar kualitas oke la yaa minggu pakai udah ngefek lihat banget tp bangun pagi asa asa aja muka lembab ga kusam cerah produk read more
5069,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,kurniasih00,Recommend,2020-04-02,"Pertama kali pake night cream , soalnya mnurutku ini aman liat dari komposisinya yg herbal .. Gak bikin masalah dikulit sih, tp belum terlihat aja efeknya s.d sekarang ,selain moistlynya dapet... Tp aku coba dulu habisin, nnti aku share lagi hasilnya hehe klau gaj ada p ... Read more",3,Combination,19 - 24,0,kali pake night cream mnurutku aman liat komposisi yg herbal gak bikin kulit sih tp lihat aja efek sd moistlynya dapet tp coba habisin nnti share hasil hehe klau gaj p read more
5070,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,oktaria10,Recommend,2020-03-31,cocok2 aja sih selama ± sebulan pemakaian ..emang buat kerutan2 halus di dahi belum trlalu ngefek .. tp udah bisa lembabpin dan gak bikin jerawatan ...aku coba beberapa hari ini setelah pake creamnya aku lanjut aku tampol red jelly booster sleeping mask punyanya roro me ... Read more,4,Oily,25 - 29,1,cocok aja sih  pakai emang kerut halus dahi trlalu ngefek tp udah lembabpin gak bikin jerawat coba pake creamnya tampol red jelly booster sleeping mask roro me read more
5071,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,Verouwnica,Recommend,2020-03-27,"aku pakai krim ini udah dr tahun 2019.. pake night cream ini kayak pake sleeping mask . licin dan lebih dingin dibanding day creamnya ..wanginya enak, kayak wangi bunga gitu bener2 menyegarkan, yg pasti semenjak pake ini kulitku jadi lebih elastis dan mulai cerah.",5,Combination,19 - 24,1,pakai krim udah dr pake night cream kayak pake sleeping mask licin dingin banding day creamnya wangi enak kayak wangi bunga gitu bener segar yg semenjak pake kulit elastis cerah
5072,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,siti998,Recommend,2020-02-24,"sebelum mutusin pake ini sempat nyobain wardah renew night cream ,serius gak ngefek apa2 di aku.. tp pas nyobain cream manggis roro mendut ini , 2 mingguan hasilnya cukup bikin moistly , sedikit kasih efek brightening juga.. cuma pakainya harus hati2 kalau kena mata ber ... Read more",4,Dry,19 - 24,1,mutusin pake nyobain renew night cream serius gak ngefek tp pas nyobain cream manggis roro mendut minggu hasil bikin moistly kasih efek brightening pakai hati kena mata ber read more
5073,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,jessicaa1,Recommend,2020-02-22,"pernah pake varian cream yang brotowali sih buat ngatasin jerawat dan cocok. aku suka sama semua cream roro mendut soalnya ada spatula, jadi lebih hygiene aja gak yang dicolek lngsung pake tangan ...sekarang nyobain yang varian manggis ini, baru 3 minggu pake, beneran m ... Read more",3,Normal,25 - 29,0,pake varian cream brotowali sih ngatasin jerawat cocok suka cream roro mendut spatula hygiene aja gak colek lngsung pake tangan nyobain varian manggis minggu pake beneran m read more
5074,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,shintiyaf,Recommend,2020-02-20,"udah 2 x purchase , tekstur ringan agak watery , dipake pas mau tidur malam . so far kulit aku gak bermasalah sih, nggak ada efek negatif ke kulitku . lebih ke memelihara keremajaan skin aku , kulit muka berasa kenyal dan brighteningnya juga dapet noda hitam keliatan sa ... Read more",5,Normal,19 - 24,1,udah x purchase tekstur ringan watery dipake pas tidur malam so far kulit gak sih nggak efek negatif kulit pelihara remaja skin kulit muka asa kenyal brighteningnya dapet noda hitam liat sa read more
5075,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,khumairah14,Recommend,2020-02-19,"buat krim anti aging ,lumayan oke sih , dan bakal pakai terus, cuma buat glowing in wajah gak dapet si di aku ..hanya kulit jadi moistly, kenyal, dan mencegah kerutan dini , love? iyesss dong !! krim ini teksturnya juga ringan dan baunya juga ga menyengat ...",4,Normal,19 - 24,1,krim anti aging lumayan oke sih pakai glowing in wajah gak dapet si kulit moistly kenyal cegah kerut love iyesss krim tekstur ringan bau ga sengat
5076,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,Frisyia,Recommend,2020-02-07,"Formulanya lumayan ringan, tekstur agak cair sih, tp gampang nyerep dan cukup mudah juga diratakan ke wajah. Like this semenjak pake ini kulit jadi lebih plump and hydating ..cuma setelah aku pikir2 , buat harga jauh lebih murah kalau beli sekalian paketan day night sam ... Read more",4,Combination,25 - 29,1,formula lumayan ringan tekstur cair sih tp gampang nyerep mudah wajah like this semenjak pake kulit plump and hydating pikir harga murah beli paket day night sam read more
5077,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,Rahayu41,Recommend,2020-02-03,"Dari pertama kali buka jarnya langsung tercium bau enak khas kulit manggis gitu. Aku pakai skitar sebulan, aku sebenernya gak punya masalah kulit yang terlalu serius untuk aging, cuma mau ngilangin sedikit kerutan di area dahiku aja . Semenjak pake krim ini kulitku jadi ... Read more",4,Normal,25 - 29,1,kali buka jarnya langsung cium bau enak khas kulit manggis gitu pakai skitar sebenernya gak kulit serius aging ngilangin kerut area dahi aja semenjak pake krim kulit read more
5078,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,sayiqila,Recommend,2020-02-03,pake krim manggis ini niatnya mau bikin kulit jadi lembab dan kerutan diwajah memudar.. Hasilnya emang bagus ..tp butuh waktu lumayan lama. Habis jar kedua barulah keliatan hasilnya .kulit udah ga kering lagi sekarang lebih lembab dan kerasa makin kenceng ..,3,Oily,19 - 24,0,pake krim manggis niat bikin kulit lembab kerut wajah pudar hasil emang bagus tp butuh lumayan habis jar liat hasil kulit udah ga kering lembab kenceng
5079,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,waninotari,Recommend,2020-02-01,"Aku pakai krim kulit manggis ini buat ngilangin kerutan dan flek hitam diwajah. Tapi Hasilnya di aku gak instan , butuh waktu lumayan lama😔 pemakaian rutin selama 2 bulan kerutan baru mulai memudar, permukaan kulit lebih halus, dan keliatan lebih cerah 😊",3,Normal,19 - 24,0,pakai krim kulit manggis ngilangin kerut flek hitam wajah hasil gak instan butuh lumayan pakai rutin kerut pudar muka kulit halus liat cerah 
5080,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,sintiawati95,Recommend,2020-01-29,"krim malam satu ini mantep banget deh , dulu awalnya nyoba2 tp akhirnya jatuh cinta suka banget sama hasilnya , kulit aku jadi lembab, kerutan ilang , muka jadi makin cerah , noda hitam berkurang seketika ,kemasanya juga praktis , ada spatula juga buat olesin krimnya .",5,Normal,19 - 24,1,krim malam mantep banget deh nyoba tp jatuh cinta suka banget hasil kulit lembab kerut ilang muka cerah noda hitam praktis spatula olesin krim
5081,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,wulan222,Recommend,2020-01-17,"seneng bgt 2 bulan pake krim manggis ini muka jadi halus sekarang, selain itu pori2 kulit juga mengecil , wangi krimnya itu enak bgt beneran gak ganggu dan dipake juga gampang nyatu sama kulitku . kerutan juga memudar dan wajah jadi ketonep lebih cerah .",5,Combination,25 - 29,1,neng bgt pake krim manggis muka halus pori kulit wangi krim enak bgt beneran gak ganggu dipake gampang nyatu kulit kerut pudar wajah ketonep cerah
5082,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,Iraw_,Not Recommend,2020-01-04,"cream malamnya agak watery gitu dan mudah meresap ke kulit sih dan klaim manfaatnya lumayan lah, pas bangun pagi muka jadi lembab dan lebih halus gitu tapi itu lama banget dan pake 1 pot ga keliatan improve apa2 di kulitku",3,Normal,19 - 24,0,cream malam watery gitu mudah resap kulit sih klaim manfaat lumayan pas bangun pagi muka lembab halus gitu banget pake pot ga liat improve kulit
5083,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,lisanahar,Recommend,2019-12-23,"Duh suka banget sama krim malam ini. Beda banget sama krim siangnya yang teksturnya thick, tekstur krim malamnya lebih ke gel dan mudah menyerap. Kulit jadi lembab walaupun semalaman saya tidur di ruangan ber-AC atau disorot kipas angin. Wanginya juga duh.. enak banget! ... Read more",5,Combination,30 - 34,1,duh suka banget krim malam beda banget krim siang tekstur thick tekstur krim malam gel mudah serap kulit lembab malam tidur ruang berac sorot kipas angin wangi duh enak banget read more
5084,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,ainaputri29,Recommend,2019-12-20,"awalnya iseng pengen nyoba krim manggis ini yang aku lihat di female daily reviewnya bagus2 , banyak yang cocok dan akhirnya sekarang jadi jatuh cinta 😍😍. semenjak pake ini rutin selama sebulan lebih kulit jadi lembab, no oily, noda hitam berkurang , dan kerutan skita ... Read more",5,Oily,18 and Under,1,iseng ken nyoba krim manggis lihat female daily reviewnya bagus cocok jatuh cinta  semenjak pake rutin kulit lembab no oily noda hitam kerut skita read more
5085,Roro Mendut,Kulit Manggis Young White Herbal Night Cream,yunita670,Recommend,2019-12-20,"semenjak pake krim ini pori2 mengecil dan flek hitam ndak ada lagi.. seneng bgt sebulanan pake ini muka juga jadi kerasa halus dan ketone up lebih cerah. bukan itu aja dia juga berhasil nyamarin kerutan dimuka aku terutama daerah pipi . huaaaa betapa senengnya , yee kan ... Read more",5,Oily,18 and Under,1,semenjak pake krim pori flek hitam ndak neng bgt pake muka halus ketone up cerah aja hasil nyamarin kerut muka utama daerah pipi huaaaa betapa neng yee read more
