Brand,Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
HUXLEY,Cream; Glow awakening,devirapradina,"Combination, 19 - 24",devirapradina recommends this product!,02 Feb 2020,"Dikulit saya awalnya bagus, lembab dan pagi2 langsung glowing. Tapi entah krn kulitnya yang rewel jadi gak cocok. Padahal bagus banget bikin kulit glowing tanpa minyakan. Mungkin ada yang tertarik saya Preloved masih kurang dikit banget saya jual 200rb (harga beli awal ... Read more",2
HUXLEY,Cream; Glow awakening,adiabimala,"Combination, 25 - 29",adiabimala recommends this product!,01 Feb 2020,"Teracuni sama Stephanie Rose yang katanya bikin instant glowing. Dan ya it's true! Teksturnya emang creamy banget kayak membentuk suatu layer yang bikin muka kita jadi glowing tapi ga greasy. Aromanya juga lembut banget, wangi wangi skincare yang ga murahan. Aku belum p ... Read more",4
HUXLEY,Cream; Glow awakening,Gladysgautama,"Normal, 19 - 24",Gladysgautama recommends this product!,30 Jan 2020,"sesuai claimnya, buat glowing instant. teksturnya thick, rasanya aku habisin 1 jar ini dalam waktu kurang dari 6 bulan. Enak sih, cepat mersap juga, bukan yg greasy gimana. Cuma banyak pelembab lain yang lebih oke dan murah",4
HUXLEY,Cream; Glow awakening,yulita_v3,"Dry, 30 - 34",yulita_v3 recommends this product!,29 Jan 2020,"Mencoba ini karena tertarik ingin efek glowing after bed. aku pakai sebagai step terakhir malam hari sebelum tidur. teksturnya cream yg reach, wanginya soft, dan mudah meresap. setelah pemakaian sih muka lembab tetapi biasa aja. ngga memberikan efek glow sebelum maupun ... Read more",3
HUXLEY,Cream; Glow awakening,Hanihan,"Combination, 19 - 24",Hanihan recommends this product!,04 Dec 2019,"so so buat produk ini. menurut aku teksturnya termasuk thick, memang sih dipakai dimuka paginya jadi glowing tp kek oily bangey gitu. selain itu harganya juga mahal buat aku jadi ya so so aja ini produk nggak wow banget",4
HUXLEY,Cream; Glow awakening,zizaaulia,"Oily, 19 - 24",zizaaulia doesn't recommend this product!,14 Nov 2019,"Punya bau khas prickly pear yang samar tapi seger banget. Teksturnya cream tapi ringan dan cepet diserap muka. Tapi sayangnya dia gak begitu ngelembabin di mukaku, gak bikin terlihat glowing juga hehe",3
HUXLEY,Cream; Glow awakening,DinaDeeno,"Combination, 30 - 34",DinaDeeno doesn't recommend this product!,28 Oct 2019,"I expected more from this product, etapi ternyata B aja. Ga bikin break-out, tapi ya ga bikin muka jadi glowing juga sih. To be honest, products with the word Glow in it usually too good to be true, kecuali highlighter kali ya. I woke up with a greasy face after using t ... Read more",3
HUXLEY,Cream; Glow awakening,hanaprasn,"Combination, 19 - 24",hanaprasn recommends this product!,09 Oct 2019,"Buat yang kulit nya kombinasi kayanya ini kurang cocok karena jadi terlalu lembab , cocok buat dipake malam hari tapi kalo pagi hari big no no , kalo dipake malem paginya ada efek ngecerahin gituu cuma yaa dia buatku type cream yg heavy",3
HUXLEY,Cream; Glow awakening,HeniAkbar,"Dry, 25 - 29",,24 Aug 2019,"Sedang ganti moisturizer karena biasanya pakai Cosrx (yang memang kurang lembab untuk kulitku yang super dry). Huxley yg Glow ini pun nggak terlalu melembabkan sih, tapi karena aku pakainya setelah serum-nya, jadi lumayan. Nyerepnya super cepet dan hasilnya sungguh sung ... Read more",5
HUXLEY,Cream; Glow awakening,Monshay,"Dry, 19 - 24",,10 Aug 2019,"Biasanya pake cream ini untuk malem aja, pagi pagi ngaca kulit jadi lebih cerah. Suka banget sama effect nya, lembap nya juga lumayan. Wangi nya juga enaak banget, tapi ga wangi aneh aneh. Dikasih spatula buat aplikasiin produk.",5
HUXLEY,Cream; Glow awakening,Biancavrn,"Normal, 19 - 24",Biancavrn recommends this product!,04 Aug 2019,"Moisturizer favorite buat night skincare routine! Saking sukanya, sekarang udah pake jar ke2. Salah satu ingredientsnya itu niacinamide yg claim nya bisa mencerahkan kulit. So far aku pake ini memang bener claim nya, kalo pake ini tuh malemnya pasti besok paginya muka b ... Read more",5
HUXLEY,Cream; Glow awakening,liviaa6,"Dry, 19 - 24",,01 Aug 2019,untuk harga yg cukup pricey bisa di bilang lumayan. buat yg kulitnya gersang kering banget bakal cocok. krim nya thick agak lengket tp cepet meresap. saran pakenya jangan banyak2 kalo ga bsk paginya bakal jd pabrik minyak dan karena terlalu lembab malah jd bikin bruntus ... Read more,4
HUXLEY,Cream; Glow awakening,icci,"Dry, 30 - 34",,01 Aug 2019,"Buat kulit aku yg lg kering bgt ini sih oke, wanginya ga menyengat, lembab banget dan emang seperti claimnya bikin glowing. Tapi kadang suka ngerasa ini terlalu rich juga jadi kl kulit lg ga kering bgt malah muncul whitehead. Packagingnya jar tapi dia kasi spatula",4
HUXLEY,Cream; Glow awakening,ammaKey,"Dry, 25 - 29",,29 Jul 2019,"Aku udah habisin 2/3 jar aku lupa. Bener2 baguuuss bangeett buat kulit nampak glowing. Sesuai bgt sama klaim nya.. apalagi dipake sama essence nya juga. duh makin makin deh... untuk texture nya aku jg suka bgt, keliatannya berat tp begitu di apply trnyata ngeresepn ... Read more",5
HUXLEY,Cream; Glow awakening,Cantyka,"Oily, 25 - 29",,23 Jul 2019,"NO BIG NO! Kayaknya memang di aku nya aja nggak cocok sama kandungannya deh. Sebenernya secara produk, ok banget. Wanginya kusuka sekali, creamnya lembut dan sebenernya enak untuk menghidrasi kulit oily. But for me definitely no. Untuj kulitku yang cepet banget bereaksi ... Read more",1
HUXLEY,Cream; Glow awakening,dwimubark,"Dry, 19 - 24",,07 Jul 2019,"ini bener bener ke sukaan ku banget pas awal awal make emang langsung keliatan gitu efeknya glowing dan lebih cerah, pas pertama nyobain kulit wajah ku bener bener kering parah sampai ngelupas dan luka tapi ini bantu ngelembakan kulit aku tapi emang rada lama sih untuk ... Read more",4
HUXLEY,Cream; Glow awakening,cordeliadeeva,"Combination, 19 - 24",,07 Jul 2019,"Teksturnya cukup thick untuk ukuran moisturizer jdnya susah diblend dan lebih suka makenya kalo dicampur serum. Efek brightening keliataaan banget waktu awal2 pemakaian tp makin kesini biasa ajah. Berhubung kulit gue kaya sahara rasanya super duper enak kalo make ini, j ... Read more",4
HUXLEY,Cream; Glow awakening,Nengmumun,"Combination, 30 - 34",,22 Jun 2019,"Sudah pakai hampir 6 bulan dan suka dengan hasilnya. Awalnya dipake pagi dan malam, tapi 2 bulan kebelakang buat daily cream aja. Buat saya yang butuh hidrasi lebih utk kulit sih hasilnya so so... tapi efek mencerahkannya ok. Bukan mencerahkan yang lebay.. tapi terlihat ... Read more",4
HUXLEY,Cream; Glow awakening,lidyapradana,"Dry, 19 - 24",,13 Jun 2019,Aku suka bgt sm moisturizer huxley ini karna wanginya sihhh seger bgt dan ga bikin enek. Dia ngelembapin bgt dan ngasi efek bikin agak cerah gituuu + glowing. Teksturnya sih thick bgt makanya menurut aku agak tebel dimuka ya berasa berat gitu. Tp kalo dipake malem sih f ... Read more,5
HUXLEY,Cream; Glow awakening,anindyahnindy,"Combination, 19 - 24",,05 Jun 2019,"Beli ini karna klaim nya yang bikin glowing dan mencerahkan. Tapi di aku efeknya hanya sebatas melembabkan. Untuk glowingnya hanya terlihat sementara. Produk ini agak lebih berminyak di kulitku, tapi kalo dipake malem besoknya pas bangun pagi langsung seger no kucel kuc ... Read more",4
HUXLEY,Cream; Glow awakening,Nagisa4869,"Combination, 25 - 29",,04 Jun 2019,"Aku beli ini dalam rangka ingin nyoba muka jadi bersinar bagai bohlam 😂😂😂😂 Dan beneran aja sih, pas dipake ini glowiiiiing bangeet padahal makenya tipis-tipis. Ini gak ngelembabin yang gimana-gimana karena emang efeknya glowing (di sini yg lagi dingin dan kering, ku ... Read more",5
HUXLEY,Cream; Glow awakening,Attikanyd,"Combination, 19 - 24",,04 Jun 2019,"Kl segi packaging nya aesthetic bgt, minimalis n ofc cute lah ya, kl dibandingin sm harganya menurut ku ga pricey2 bgt dr segi packagenya, cmn sygnya ini tu ga ada ngaruh2nya dikulitku, dn ga bikin breakout jg. Aku beli ini karna racunnya stepanie rose, yg sll blg -,gil ... Read more",3
HUXLEY,Cream; Glow awakening,Synthiadelina,"Oily, 25 - 29",,28 May 2019,"Moisturizer ini cukup ena di kulitku yg oily, ga bikin greasy asal makenya jangan terlalu banyak. Secukupnya aja. Pas di pake muka lsg keliatan sehat dan pastinya melembabkan.. aku pake sebelum makeup juga noprob, bikin makeup tambah nempel.. isinya banyak banget, dgn ... Read more",4
HUXLEY,Cream; Glow awakening,martini16,"Combination, 30 - 34",,24 May 2019,teskturnya cream lembut dengan wangi rumput yang basah.. seger banget kalau pas oles2.. bikin kulit lembab tanpa lebay becek gitu.. efeknya setelah pemakaian muka lebih glowing sehat pokoe keliatan lebih cerah gak butek aja.. tapi kalau buat mengatasi kerutan halus kaya ... Read more,5
HUXLEY,Cream; Glow awakening,viviavisa,"Normal, 18 and Under",,02 May 2019,"moisturizing?yess tp buat efek brighteningnya di aku kurang dapet, mungkin karena aku udh di titik kecerahan maksimum? wkwk gatau juga sihh. tp overall bagus sih bikin muka plump dan kenyel. packaging kokoh dan gaterlalu besar juga. repurchase?mau coba cream lain duluu",4
HUXLEY,Cream; Glow awakening,echandrnnnnn,"Dry, 25 - 29",,18 Apr 2019,"ya aku akan REPURCHASE kamu! ini gatau kenapa pas pagi pake ini bener2 muka cerah , dan glowing. sekarang karena hasilnya begitu memukau. gue pake ini di siang dan malam. ada spatulanya jadi higienis gitu ga sih .",5
HUXLEY,Cream; Glow awakening,afra95,"Dry, 19 - 24",,09 Apr 2019,"WORKS VERY VERY WELL ON MY SKIN! Bagus bgt! Beneran bkin kulit muka jd lebih cerah dan glowing! Yakin bgt bukan hanya perasaan aja, tp krna pake ini selama 2 minggu an ini, make up jd lebih bagus. Sebelum pake ini, kalo pake make up, pagi2 ke siang msh bagus, siang ke s ... Read more",5
HUXLEY,Cream; Glow awakening,rachel_tabitha,"Dry, 19 - 24",,01 Apr 2019,"Kurang menghidrasi kulitku yang over dry skin:( Padahal suka banget sama packaging minimalisticnya. Baru 3x pemakaian, isi 95% , harga beli 315k, aku preloved 200k aja. Minat bisa kontak ke WA 089623071339",4
HUXLEY,Cream; Glow awakening,missayoen,"Normal, 30 - 34",,23 Feb 2019,"Teksturnya terlalu thick. Apalagi kulitku cenderung kering, jadi nyiasatinnya make pas wajah agak basah. Cukup melembabkan klo buat siang, better pake malam aja, pas bangun emang kulit lebih cerah dan kenyal",3
HUXLEY,Cream; Glow awakening,billabilz,"Dry, 19 - 24",,16 Feb 2019,"SUKA BANGEEEEEETTTTTTTT SUMPAH SESUKA ITUUUUUUUUUU!!!!!!!! ya Allah lagi agak miskin tp pengem bgt Huxley, jadilah beli share in jar nya ampe 2x padahal tau jatohnya emang lebih mahal tp WORTH IT BGY SUMPAH yg full size nya udah ada yg 280 tp dbayar dgn keglowingan dan ... Read more",5
HUXLEY,Cream; Glow awakening,vaniasantosa,"Oily, 19 - 24",,05 Feb 2019,"Holy grails moisturizer everr🤩🤩🤩, tekstur kaya butter , heavy tapi cinta tetep, cocok untuk combination oily skin, sangat melembapkan, ga bikin breakout dan bikin kulit sehat banget. Sepertinya ini skin care yg bikin kulit saya engga terlalu oily😘 ofc repurchase!",5
HUXLEY,Cream; Glow awakening,erlianiskndr,"Combination, 19 - 24",,07 Jan 2019,"wanginya enak, duh gabisa jelasinnya hahaha. teksturnya terlalu thick buat aku. pake ini kaya di balurin minyak semuka. terlalu heavy juga. jadinya malah kusam ke muka ku. ekspetasi nya terlalu ketinggian sama produk ini edited : ternyata setelah pake basic skincare, c ... Read more",4
HUXLEY,Cream; Glow awakening,ehalim68,"Dry, 25 - 29",,28 Aug 2018,"definitely will not repurchase...produknya thick banget, kayak pake minyak ke wajah, menurut gw pricey dengan hanya memberikan efek lembab ke wajah. Dan yang plg annoying adalah packagingnya..gak kokoh, tutupnya cpt remuk demikian",2
HUXLEY,Cream; Glow awakening,anissarzky,"Normal, 18 and Under",,12 Aug 2018,Moisturizer ini salah satu yang membantu menghilangkan hyperpigmentation karena jerawat. Walaupun gak instant tapi kalau diperhatikan emang membantu mempercepat ngilangin bekasnya. Teksturnya menurut aku mirip yogurt gitu dan gampang menyerap dikulit. Untuk efek mencera ... Read more,5
HUXLEY,Cream; Glow awakening,ratihprnmsr,"Combination, 19 - 24",,08 Aug 2018,"Setelah pakai ini selama 2 bulanan, aku notice sih bekas jerawat aku memudar. Tapi kalo dark spot yg udah bertahun2 kurang nendang. Gampang untuk di ratain dan lama banget abisnya, masih super banyak. Aku pake tiap malem aja, a bit goes a looong way. Bikin muka glowing ... Read more",4
HUXLEY,Cream; Glow awakening,bluepanda,"Dry, 40 - 44",,09 Jul 2018,"Beli ini karena packaging nya bagus ?, simple dan serba putih. Apalagi cream ini ada kata2 GLOW, menarik banget. Cream ini targetnya untuk kulit dehidrasi . Teksturnya thick banget, seperti butter cream. Ingredient utamanya adalah prickly pear seed oil. Ragu juga aw ... Read more",3
HUXLEY,Cream; Glow awakening,ambrwti,"Combination, 19 - 24",,23 Jun 2018,"It is okay on my skin, gak bikin beruntusan dan break out. Baunya oke juga, very moisturizing. Pakenya secuil and it will be enough to cover the entire face. Sukanya habis apply serum yang perih perih, nge calm in nya pake ini jadi semacam remedy. Tapi memang bikin aga ... Read more",4
HUXLEY,Cream; Glow awakening,silvi18,"Combination, 19 - 24",,14 Jun 2018,"sesuai claimnya, emang kalo put this moisturizer before makeup beneran bikin muka kita glowing sehat gitu walaupun pake foundie yang matte. tapi kurang cocok pake ini kalo jenis kulit kita combination or oily dan kita stay di Jakarta/Surabaya karna bakal bikin makeup ku ... Read more",4
HUXLEY,Cream; Glow awakening,Cutmuthia,"Combination, 19 - 24",,12 Jun 2018,"Wanginya enak. Dikasih spatula juga buat aplikasiinnya. Cukup melembabkan, cuma kadang ga menyerap dengan baik kalo dikulit ku.. Lumayan brightening sih pas awal awal, kesini sini udah ga kerasa brightening.",3
HUXLEY,Cream; Glow awakening,laurentiabella,"Oily, 19 - 24",,17 May 2018,"Berharap banyak awalnya tapi ternyata ini biasa aja di aku. Emang ga bikin BO sih. Tapi klaim mencerahkannya ga kena di aku :( sayang banget padahal ini oke, teksturnya agak berat tp langsung melt pas diaplikasikan, walaupun gak terlalu bikin kulit lembab juga :')",3
HUXLEY,Cream; Glow awakening,icapf20,"Dry, 19 - 24",,16 May 2018,"Personally, I really love the way it glides on my skin. The consistency is not too thick and absorbes quickly. My skin type is normal to combination but it is fine to apply this during the day. After finish one jar I can say this product does such a great job on my skin ... Read more",4
HUXLEY,Cream; Glow awakening,yola0,"Normal, 19 - 24",,31 Mar 2018,oamcaomfoamc9amcozmcpzmvpzmvoamvoamc9amcpMcoamc9m oam9fks9vmowfn8woofsigw8hwbauc7qrh7qga7ncab7whw7fjaj8afj7whaccahsnvosmvspfmsofjsv9hzjzcnignwf8uaucznls vlafnoznvmapcmzphfj9afjzcjzvmzvpnaconavnzvkzpnapmvzzbwj,1
Embryolisse Laboratories,Lait-Crème Concentrè,reinardus,"Combination, 19 - 24",reinardus recommends this product!,a day ago,"Isinya banyak banget walau harganya emg cukup pricey. enak banget kalau dipakai jadi moisturizer malam, thick dan moisturizing banget. ada tinge wangi jasminenya yang super relaxing dan distate di bungkusnya kalau ini bisa dipakai jadi wash off mask, atau cleansing, tap ... Read more",5
Embryolisse Laboratories,Lait-Crème Concentrè,krzzlmynizzle24,"Oily, 19 - 24",krzzlmynizzle24 recommends this product!,5 days ago,"Aku beli ini karena liat review nya bagus semua dan uda lama penasaran juga sama produk yang serbaguna ini. Pertama, aku pake utk jadi moisturizer buat daily tapi kurang suka karena terlalu greasy, akhirnya aku pake buat primer under makeup aja, dan bagusss bgt dongg di ... Read more",5
Embryolisse Laboratories,Lait-Crème Concentrè,lismagiovani,"Dry, 25 - 29",lismagiovani recommends this product!,7 days ago,"Beli ini setelah lihat video salah satu influencer. Ini bagus banget buat dry skin. Bisa buat moisturizer bisa buat primer sebelum makeup atau bisa buat ngebersihin makeup. Warnanya putih, tekstur thick banget pakainya sedikit aja udah cukup. Melembabkan banget kalau un ... Read more",5
Embryolisse Laboratories,Lait-Crème Concentrè,Debbyoctavia,"Oily, 25 - 29",Debbyoctavia recommends this product!,09 Sep 2020,Aku mau preloved nih. Ada yg mau? Bisa kontak ke wa ya. Belinya di jepanh sblm lock down hehehe 0858 75526867. Ini pelembab most wanted bgt. Dan bagi mua wajib punyaaa. Krn bisa buat kulit kering jadi super moist,5
Embryolisse Laboratories,Lait-Crème Concentrè,abigails,"Combination, 19 - 24",abigails recommends this product!,05 Sep 2020,"Aku punya yang mini size (15ml) dan menurut aku ini must have product!! karena ini multipurpose product, bisa dipakai sebagai moisturizer dan primer, sebelum makeup, pas lagi makeup-an atau bahkan setelah makeup misalnya masih ada texture dry patches yang nakal gabisa d ... Read more",5
Embryolisse Laboratories,Lait-Crème Concentrè,YemimaSeptiana,"Combination, 25 - 29",YemimaSeptiana recommends this product!,02 Sep 2020,"Awalnya biasa ajaa pake ini. Tapi setelah umur makin bertambah, kulit makin kering, produk ini berfungsi banget. Bikin kulit jadi ga kering. Dan bonus tambahannya dipakai sebelum makeup, jadi oke hasil makeup. Untuk harum cream nya sendiri no problem buat gw. Sayang, pa ... Read more",5
